minutes,A0,A1,A2,A3,A4,A5,A6,A7,XL3D
855.6431979,2894.104767,1834.985575,7278.365604,2557.742058,19632.19047,9725.269608,17278.3656,20139.11785,1215.459184
856.7618661,2894.104767,1834.985575,7278.365604,2557.742058,19633.72989,9725.269608,17278.3656,20139.11785,1225.016327
857.880701,2894.104767,1834.985575,7278.365604,2557.742058,19632.96018,9725.269608,17278.3656,20139.11785,1222.285714
858.9993693,2894.104767,1834.985575,7278.365604,2557.742058,19633.72989,9725.269608,17278.3656,20138.34814,1214.093878
860.1180375,2894.874475,1834.985575,7278.365604,2557.742058,19632.19047,9725.269608,17278.3656,20138.34814,1229.112245
861.2368724,2894.874475,1834.215867,7278.365604,2557.742058,19635.26931,9725.269608,17278.3656,20138.34814,1209.997959
862.3555406,2895.644184,1834.215867,7279.135313,2557.742058,19635.26931,9725.269608,17279.13531,20138.34814,1212.728571
863.4742089,2895.644184,1834.215867,7279.135313,2557.742058,19632.96018,9725.269608,17279.13531,20138.34814,1203.171429
864.5930438,2895.644184,1834.985575,7279.135313,2557.742058,19633.72989,9725.269608,17279.13531,20138.34814,1216.82449
865.728212,2895.644184,1834.215867,7279.135313,2557.742058,19632.19047,9725.269608,17279.13531,20138.34814,1205.902041
866.8637136,2895.644184,1834.215867,7279.135313,2557.742058,19632.96018,9725.269608,17279.13531,20138.34814,1223.65102
867.9825485,2895.644184,1834.985575,7279.135313,2558.511767,19634.4996,9725.269608,17279.13531,20138.34814,1204.536735
869.1177168,2895.644184,1834.215867,7279.135313,2557.742058,19633.72989,9725.269608,17279.13531,20137.57843,1223.65102
870.2367183,2895.644184,1834.215867,7279.135313,2557.742058,19632.96018,9725.269608,17279.13531,20137.57843,1197.710204
871.4053866,2895.644184,1834.215867,7279.135313,2557.742058,19633.72989,9724.499899,17279.13531,20137.57843,1204.536735
872.5240549,2895.644184,1834.215867,7279.135313,2557.742058,19636.80872,9724.499899,17279.13531,20137.57843,1234.573469
873.6427231,2895.644184,1834.215867,7279.135313,2557.742058,19636.03902,9724.499899,17279.13531,20137.57843,1215.459184
874.761558,2895.644184,1834.215867,7279.135313,2557.742058,19635.26931,9725.269608,17279.13531,20137.57843,1207.267347
875.8802262,2896.413893,1834.215867,7279.905022,2558.511767,19636.80872,9724.499899,17279.90502,20137.57843,1207.267347
876.9988945,2897.183601,1834.985575,7279.135313,2558.511767,19637.57843,9724.499899,17279.13531,20137.57843,1208.632653
878.1177294,2896.413893,1834.215867,7279.905022,2558.511767,19637.57843,9724.499899,17279.90502,20137.57843,1218.189796
879.2363976,2896.413893,1834.985575,7279.135313,2558.511767,19635.26931,9724.499899,17279.13531,20137.57843,1215.459184
880.3550658,2896.413893,1834.215867,7279.905022,2559.281476,19639.11785,9725.269608,17279.90502,20137.57843,1222.285714
881.4739007,2896.413893,1834.215867,7279.905022,2558.511767,19637.57843,9725.269608,17279.90502,20137.57843,1203.171429
882.592569,2897.183601,1834.985575,7279.905022,2558.511767,19637.57843,9725.269608,17279.90502,20137.57843,1209.997959
883.7112372,2896.413893,1834.985575,7280.674731,2557.742058,19637.57843,9725.269608,17280.67473,20137.57843,1215.459184
884.8300721,2896.413893,1834.985575,7280.674731,2558.511767,19636.80872,9724.499899,17280.67473,20136.80872,1218.189796
885.9487403,2897.183601,1834.985575,7280.674731,2559.281476,19638.34814,9725.269608,17280.67473,20136.80872,1203.171429
887.0674086,2896.413893,1834.985575,7280.674731,2558.511767,19639.88756,9725.269608,17280.67473,20136.80872,1207.267347
888.1859101,2897.183601,1834.985575,7280.674731,2558.511767,19636.80872,9724.499899,17280.67473,20136.80872,1205.902041
889.3049117,2897.183601,1834.985575,7280.674731,2559.281476,19640.65727,9724.499899,17280.67473,20136.80872,1203.171429
890.4569133,2897.183601,1834.985575,7280.674731,2558.511767,19639.88756,9724.499899,17280.67473,20136.80872,1204.536735
891.5754149,2897.183601,1834.985575,7280.674731,2558.511767,19640.65727,9724.499899,17280.67473,20136.80872,1219.555102
892.6944164,2897.95331,1834.985575,7280.674731,2558.511767,19639.11785,9724.499899,17280.67473,20136.80872,1203.171429
893.8130847,2897.95331,1834.985575,7280.674731,2558.511767,19638.34814,9724.499899,17280.67473,20136.03902,1199.07551
894.9484196,2897.95331,1834.985575,7280.674731,2558.511767,19639.88756,9724.499899,17280.67473,20136.03902,1201.806122
896.0670878,2897.95331,1834.985575,7280.674731,2559.281476,19641.42698,9724.499899,17280.67473,20136.03902,1199.07551
897.1859227,2897.183601,1834.985575,7280.674731,2559.281476,19640.65727,9724.499899,17280.67473,20136.03902,1207.267347
898.321091,2897.95331,1834.985575,7281.444439,2558.511767,19642.96639,9724.499899,17281.44444,20136.03902,1215.459184
899.5067593,2897.95331,1834.985575,7280.674731,2559.281476,19642.19669,9724.499899,17280.67473,20136.03902,1197.710204
900.6252609,2897.95331,1834.985575,7281.444439,2559.281476,19644.50581,9724.499899,17281.44444,20136.03902,1201.806122
901.7442624,2897.95331,1834.985575,7281.444439,2558.511767,19642.96639,9724.499899,17281.44444,20136.03902,1196.344898
902.8629307,2897.95331,1834.985575,7281.444439,2559.281476,19641.42698,9725.269608,17281.44444,20136.03902,1218.189796
903.9982656,2897.95331,1834.985575,7281.444439,2559.281476,19644.50581,9725.269608,17281.44444,20135.26931,1222.285714
905.1337672,2897.95331,1834.985575,7281.444439,2558.511767,19645.27552,9725.269608,17281.44444,20135.26931,1192.24898
906.2522688,2897.95331,1834.985575,7281.444439,2560.051184,19645.27552,9725.269608,17281.44444,20135.26931,1212.728571
907.370937,2898.723019,1834.985575,7281.444439,2559.281476,19643.7361,9725.269608,17281.44444,20135.26931,1212.728571
908.4896052,2897.95331,1835.755284,7282.214148,2560.051184,19643.7361,9725.269608,17282.21415,20135.26931,1192.24898
909.6084401,2898.723019,1835.755284,7282.214148,2560.051184,19646.04523,9725.269608,17282.21415,20135.26931,1200.440816
910.7271084,2898.723019,1835.755284,7282.214148,2559.281476,19645.27552,9726.039317,17282.21415,20135.26931,1197.710204
911.8457766,2898.723019,1835.755284,7282.214148,2559.281476,19645.27552,9725.269608,17282.21415,20135.26931,1199.07551
912.9647781,2898.723019,1835.755284,7282.214148,2559.281476,19646.81494,9726.039317,17282.21415,20134.4996,1199.07551
914.1001131,2898.723019,1835.755284,7282.983857,2559.281476,19646.81494,9725.269608,17282.98386,20134.4996,1222.285714
915.2352813,2897.95331,1835.755284,7282.983857,2559.281476,19646.81494,9726.039317,17282.98386,20133.72989,1211.363265
916.3541162,2898.723019,1835.755284,7282.983857,2559.281476,19647.58465,9726.039317,17282.98386,20133.72989,1200.440816
917.4727845,2897.95331,1835.755284,7282.983857,2560.051184,19648.35436,9726.039317,17282.98386,20133.72989,1209.997959
918.6416194,2898.723019,1835.755284,7283.753565,2558.511767,19646.81494,9725.269608,17283.75357,20133.72989,1214.093878
919.7602877,2898.723019,1835.755284,7283.753565,2560.820893,19649.12406,9725.269608,17283.75357,20133.72989,1225.016327
920.8791226,2898.723019,1835.755284,7282.983857,2560.051184,19648.35436,9725.269608,17282.98386,20133.72989,1207.267347
921.9977908,2898.723019,1835.755284,7283.753565,2559.281476,19649.12406,9725.269608,17283.75357,20133.72989,1215.459184
923.116459,2899.492728,1835.755284,7283.753565,2560.051184,19647.58465,9725.269608,17283.75357,20133.72989,1219.555102
924.2352939,2899.492728,1835.755284,7283.753565,2559.281476,19648.35436,9725.269608,17283.75357,20133.72989,1212.728571
925.3704622,2899.492728,1834.985575,7283.753565,2560.051184,19646.04523,9725.269608,17283.75357,20133.72989,1209.997959
926.4892971,2899.492728,1835.755284,7284.523274,2560.820893,19647.58465,9725.269608,17284.52327,20133.72989,1209.997959
927.6079653,2899.492728,1835.755284,7283.753565,2560.051184,19646.81494,9725.269608,17283.75357,20133.72989,1208.632653
928.7434669,2900.262436,1835.755284,7284.523274,2559.281476,19649.89377,9725.269608,17284.52327,20133.72989,1203.171429
929.8621351,2900.262436,1835.755284,7284.523274,2559.281476,19646.81494,9725.269608,17284.52327,20133.72989,1212.728571
930.98097,2900.262436,1835.755284,7284.523274,2558.511767,19646.81494,9725.269608,17284.52327,20133.72989,1226.381633
932.0996383,2900.262436,1834.985575,7284.523274,2560.051184,19646.81494,9725.269608,17284.52327,20132.96018,1220.920408
933.2349732,2900.262436,1835.755284,7285.292983,2559.281476,19645.27552,9725.269608,17285.29298,20132.96018,1218.189796
934.3536414,2901.032145,1835.755284,7285.292983,2559.281476,19646.81494,9725.269608,17285.29298,20132.96018,1211.363265
935.4723097,2901.032145,1835.755284,7285.292983,2559.281476,19649.12406,9725.269608,17285.29298,20132.96018,1220.920408
936.5911446,2901.032145,1835.755284,7286.062692,2559.281476,19647.58465,9725.269608,17286.06269,20132.96018,1218.189796
937.7098128,2901.032145,1835.755284,7286.062692,2559.281476,19648.35436,9725.269608,17286.06269,20132.96018,1230.477551
938.8453144,2901.032145,1835.755284,7286.062692,2559.281476,19648.35436,9725.269608,17286.06269,20132.96018,1225.016327
939.9638159,2901.032145,1835.755284,7286.062692,2559.281476,19646.04523,9725.269608,17286.06269,20132.96018,1223.65102
941.0824842,2901.032145,1835.755284,7286.062692,2559.281476,19647.58465,9725.269608,17286.06269,20132.96018,1211.363265
942.2014857,2901.032145,1835.755284,7286.062692,2559.281476,19646.81494,9725.269608,17286.06269,20132.96018,1230.477551
943.3199873,2901.032145,1835.755284,7286.062692,2560.051184,19648.35436,9725.269608,17286.06269,20132.96018,1226.381633
944.4386555,2901.032145,1835.755284,7286.062692,2560.051184,19646.81494,9725.269608,17286.06269,20132.96018,1207.267347
945.5576571,2901.801854,1835.755284,7286.062692,2560.051184,19646.04523,9725.269608,17286.06269,20132.96018,1219.555102
946.6761587,2901.801854,1835.755284,7286.8324,2560.051184,19647.58465,9725.269608,17286.8324,20132.96018,1219.555102
947.7948269,2901.801854,1835.755284,7286.8324,2560.051184,19649.12406,9724.499899,17286.8324,20132.19047,1215.459184
948.9138285,2901.032145,1835.755284,7286.8324,2560.051184,19649.12406,9724.499899,17286.8324,20132.19047,1218.189796
950.03233,2901.032145,1835.755284,7286.8324,2559.281476,19646.04523,9724.499899,17286.8324,20132.19047,1223.65102
951.1678316,2901.801854,1835.755284,7286.8324,2560.051184,19646.04523,9725.269608,17286.8324,20132.19047,1214.093878
952.2864999,2901.032145,1835.755284,7287.602109,2559.281476,19646.81494,9724.499899,17287.60211,20132.19047,1230.477551
953.4218348,2901.032145,1835.755284,7287.602109,2560.051184,19645.27552,9724.499899,17287.60211,20132.19047,1216.82449
954.540503,2901.032145,1835.755284,7287.602109,2559.281476,19645.27552,9724.499899,17287.60211,20132.19047,1203.171429
955.6760046,2901.032145,1834.985575,7287.602109,2559.281476,19646.81494,9724.499899,17287.60211,20132.19047,1208.632653
956.7948395,2901.032145,1834.985575,7288.371818,2558.511767,19648.35436,9724.499899,17288.37182,20132.19047,1216.82449
957.9300078,2901.032145,1834.985575,7287.602109,2558.511767,19649.12406,9724.499899,17287.60211,20132.19047,1220.920408
959.0655094,2901.801854,1835.755284,7287.602109,2560.051184,19644.50581,9724.499899,17287.60211,20132.19047,1208.632653
960.1843443,2901.801854,1834.985575,7286.8324,2559.281476,19646.81494,9724.499899,17286.8324,20132.19047,1194.979592
961.3030125,2901.801854,1835.755284,7287.602109,2559.281476,19647.58465,9724.499899,17287.60211,20131.42076,1212.728571
962.4550141,2901.032145,1835.755284,7286.8324,2559.281476,19647.58465,9724.499899,17286.8324,20131.42076,1222.285714
963.573849,2901.032145,1835.755284,7287.602109,2559.281476,19649.12406,9724.499899,17287.60211,20131.42076,1205.902041
964.7090173,2901.801854,1835.755284,7288.371818,2559.281476,19642.19669,9724.499899,17288.37182,20131.42076,1215.459184
965.8278522,2901.801854,1835.755284,7287.602109,2559.281476,19642.19669,9724.499899,17287.60211,20131.42076,1214.093878
966.9465204,2901.801854,1835.755284,7287.602109,2559.281476,19645.27552,9724.499899,17287.60211,20131.42076,1211.363265
968.098522,2901.801854,1835.755284,7287.602109,2560.051184,19642.96639,9724.499899,17287.60211,20130.65106,1219.555102
969.2173569,2902.571562,1835.755284,7288.371818,2560.051184,19644.50581,9724.499899,17288.37182,20130.65106,1203.171429
970.3360251,2902.571562,1835.755284,7288.371818,2559.281476,19645.27552,9724.499899,17288.37182,20130.65106,1216.82449
971.4546934,2902.571562,1835.755284,7288.371818,2559.281476,19646.81494,9724.499899,17288.37182,20130.65106,1216.82449
972.5900283,2902.571562,1835.755284,7288.371818,2558.511767,19646.81494,9724.499899,17288.37182,20130.65106,1211.363265
973.7086965,2902.571562,1835.755284,7288.371818,2559.281476,19645.27552,9724.499899,17288.37182,20130.65106,1218.189796
974.8276981,2902.571562,1835.755284,7288.371818,2559.281476,19645.27552,9724.499899,17288.37182,20130.65106,1207.267347
975.9461997,2902.571562,1835.755284,7288.371818,2559.281476,19646.04523,9724.499899,17288.37182,20130.65106,1208.632653
977.0648679,2902.571562,1835.755284,7288.371818,2559.281476,19648.35436,9724.499899,17288.37182,20130.65106,1207.267347
978.1838695,2902.571562,1835.755284,7288.371818,2558.511767,19647.58465,9724.499899,17288.37182,20130.65106,1205.902041
979.3025377,2902.571562,1835.755284,7288.371818,2558.511767,19641.42698,9724.499899,17288.37182,20130.65106,1205.902041
980.4210393,2902.571562,1835.755284,7288.371818,2558.511767,19645.27552,9724.499899,17288.37182,20130.65106,1227.746939
981.5400408,2902.571562,1834.985575,7288.371818,2559.281476,19644.50581,9724.499899,17288.37182,20130.65106,1229.112245
982.6587091,2902.571562,1834.985575,7288.371818,2558.511767,19644.50581,9724.499899,17288.37182,20130.65106,1233.208163
983.794044,2902.571562,1835.755284,7289.141527,2558.511767,19645.27552,9724.499899,17289.14153,20130.65106,1212.728571
984.9127122,2902.571562,1834.985575,7289.141527,2558.511767,19646.81494,9724.499899,17289.14153,20130.65106,1226.381633
986.0480471,2902.571562,1834.985575,7289.141527,2559.281476,19647.58465,9723.730191,17289.14153,20130.65106,1222.285714
987.1667154,2903.341271,1834.985575,7289.911235,2558.511767,19643.7361,9723.730191,17289.91124,20130.65106,1211.363265
988.302217,2902.571562,1834.985575,7289.911235,2558.511767,19646.04523,9723.730191,17289.91124,20129.88135,1218.189796
989.4543852,2902.571562,1834.985575,7289.911235,2559.281476,19645.27552,9724.499899,17289.91124,20129.88135,1241.4
990.5895535,2902.571562,1834.985575,7289.911235,2559.281476,19646.04523,9723.730191,17289.91124,20129.88135,1227.746939
991.7085551,2902.571562,1835.755284,7289.911235,2559.281476,19646.04523,9723.730191,17289.91124,20129.88135,1231.842857
992.8270566,2903.341271,1834.985575,7290.680944,2558.511767,19637.57843,9724.499899,17290.68094,20129.88135,1203.171429
993.9790582,2903.341271,1834.985575,7290.680944,2559.281476,19637.57843,9723.730191,17290.68094,20129.11164,1201.806122
995.1312265,2904.11098,1835.755284,7290.680944,2559.281476,19639.88756,9724.499899,17290.68094,20129.11164,1203.171429
996.2498948,2904.11098,1835.755284,7290.680944,2560.051184,19639.88756,9724.499899,17290.68094,20129.11164,1220.920408
997.4018964,2904.11098,1835.755284,7290.680944,2559.281476,19642.19669,9723.730191,17290.68094,20129.11164,1225.016327
998.5207313,2904.11098,1834.985575,7290.680944,2559.281476,19644.50581,9723.730191,17290.68094,20129.11164,1203.171429
999.6393995,2904.11098,1835.755284,7290.680944,2558.511767,19644.50581,9723.730191,17290.68094,20129.11164,1212.728571
1000.758068,2904.11098,1835.755284,7290.680944,2559.281476,19649.12406,9724.499899,17290.68094,20129.11164,1225.016327
1001.876903,2904.11098,1834.985575,7290.680944,2559.281476,19646.04523,9723.730191,17290.68094,20128.34193,1219.555102
1002.995571,2904.11098,1835.755284,7290.680944,2560.051184,19646.81494,9723.730191,17290.68094,20128.34193,1203.171429
1004.114239,2904.11098,1835.755284,7291.450653,2559.281476,19638.34814,9723.730191,17291.45065,20128.34193,1225.016327
1005.232907,2904.880689,1835.755284,7290.680944,2559.281476,19640.65727,9723.730191,17290.68094,20128.34193,1227.746939
1006.351742,2904.11098,1834.985575,7291.450653,2559.281476,19641.42698,9723.730191,17291.45065,20128.34193,1209.997959
1007.487244,2904.11098,1835.755284,7291.450653,2557.742058,19642.96639,9723.730191,17291.45065,20127.57222,1231.842857
1008.605912,2904.880689,1834.985575,7291.450653,2558.511767,19640.65727,9723.730191,17291.45065,20127.57222,1237.304082
1009.724414,2904.11098,1834.985575,7291.450653,2558.511767,19642.19669,9723.730191,17291.45065,20127.57222,1225.016327
1010.843415,2904.880689,1835.755284,7291.450653,2559.281476,19644.50581,9723.730191,17291.45065,20127.57222,1222.285714
1011.962083,2904.880689,1835.755284,7291.450653,2559.281476,19639.11785,9723.730191,17291.45065,20126.80251,1209.997959
1013.080585,2904.880689,1835.755284,7291.450653,2558.511767,19644.50581,9723.730191,17291.45065,20126.80251,1223.65102
1014.199253,2904.880689,1834.985575,7291.450653,2559.281476,19645.27552,9723.730191,17291.45065,20126.80251,1212.728571
1015.334755,2904.880689,1835.755284,7291.450653,2559.281476,19646.81494,9723.730191,17291.45065,20126.80251,1207.267347
1016.45359,2904.880689,1834.985575,7291.450653,2559.281476,19646.81494,9723.730191,17291.45065,20126.80251,1216.82449
1017.572258,2904.880689,1835.755284,7291.450653,2559.281476,19648.35436,9723.730191,17291.45065,20126.80251,1218.189796
1018.690926,2904.880689,1835.755284,7291.450653,2559.281476,19649.12406,9723.730191,17291.45065,20126.80251,1197.710204
1019.809761,2904.880689,1835.755284,7292.220361,2558.511767,19650.66348,9723.730191,17292.22036,20126.80251,1218.189796
1020.944929,2904.880689,1835.755284,7292.220361,2558.511767,19649.89377,9722.960482,17292.22036,20126.80251,1227.746939
1022.080431,2905.650397,1835.755284,7292.220361,2559.281476,19648.35436,9722.960482,17292.22036,20126.80251,1226.381633
1023.232599,2905.650397,1835.755284,7292.220361,2558.511767,19646.81494,9723.730191,17292.22036,20126.80251,1222.285714
1024.351267,2905.650397,1835.755284,7292.220361,2558.511767,19646.81494,9723.730191,17292.22036,20126.0328,1230.477551
1025.469936,2905.650397,1834.985575,7292.220361,2558.511767,19647.58465,9722.960482,17292.22036,20126.0328,1211.363265
1026.588771,2905.650397,1835.755284,7292.220361,2557.742058,19646.04523,9723.730191,17292.22036,20126.0328,1200.440816
1027.707439,2905.650397,1834.985575,7292.220361,2558.511767,19647.58465,9722.960482,17292.22036,20126.0328,1212.728571
1028.826107,2905.650397,1834.985575,7292.220361,2559.281476,19649.12406,9722.960482,17292.22036,20126.0328,1223.65102
1029.961442,2905.650397,1834.985575,7292.220361,2559.281476,19648.35436,9722.960482,17292.22036,20126.0328,1225.016327
1031.08011,2905.650397,1834.985575,7292.99007,2558.511767,19646.81494,9722.960482,17292.99007,20126.0328,1218.189796
1032.198945,2906.420106,1834.985575,7292.99007,2559.281476,19647.58465,9723.730191,17292.99007,20126.0328,1219.555102
1033.317613,2905.650397,1834.985575,7292.99007,2558.511767,19646.81494,9723.730191,17292.99007,20126.0328,1240.034694
1034.436282,2905.650397,1834.985575,7292.99007,2559.281476,19646.81494,9723.730191,17292.99007,20126.0328,1222.285714
1035.555116,2906.420106,1834.985575,7292.99007,2559.281476,19646.81494,9723.730191,17292.99007,20126.0328,1225.016327
1036.690451,2906.420106,1834.985575,7292.99007,2557.742058,19648.35436,9723.730191,17292.99007,20125.26309,1252.322449
1037.809286,2905.650397,1834.985575,7292.99007,2559.281476,19647.58465,9723.730191,17292.99007,20125.26309,1227.746939
1038.927954,2905.650397,1834.215867,7292.99007,2558.511767,19647.58465,9722.960482,17292.99007,20125.26309,1249.591837
1040.046456,2906.420106,1834.985575,7292.99007,2558.511767,19646.81494,9723.730191,17292.99007,20125.26309,1225.016327
1041.165458,2906.420106,1834.985575,7292.99007,2559.281476,19649.12406,9723.730191,17292.99007,20125.26309,1227.746939
1042.284126,2906.420106,1834.985575,7292.99007,2559.281476,19647.58465,9723.730191,17292.99007,20124.49339,1220.920408
1043.402627,2906.420106,1834.985575,7293.759779,2557.742058,19650.66348,9723.730191,17293.75978,20124.49339,1225.016327
1044.521629,2907.189815,1834.985575,7293.759779,2559.281476,19648.35436,9723.730191,17293.75978,20124.49339,1223.65102
1045.640297,2907.189815,1834.985575,7293.759779,2560.051184,19647.58465,9723.730191,17293.75978,20124.49339,1234.573469
1046.758799,2907.189815,1834.985575,7293.759779,2559.281476,19649.89377,9722.960482,17293.75978,20124.49339,1241.4
1047.877467,2907.189815,1834.985575,7293.759779,2558.511767,19648.35436,9722.960482,17293.75978,20124.49339,1230.477551
1048.996469,2907.189815,1834.985575,7293.759779,2559.281476,19646.81494,9722.960482,17293.75978,20124.49339,1234.573469
1050.11497,2907.189815,1834.985575,7293.759779,2560.051184,19646.04523,9722.960482,17293.75978,20124.49339,1230.477551
1051.233638,2907.189815,1834.985575,7294.529488,2559.281476,19649.89377,9722.960482,17294.52949,20124.49339,1223.65102
1052.36914,2907.189815,1834.985575,7294.529488,2559.281476,19650.66348,9722.960482,17294.52949,20124.49339,1211.363265
1053.504475,2907.189815,1834.985575,7294.529488,2559.281476,19647.58465,9723.730191,17294.52949,20123.72368,1225.016327
1054.639976,2907.959523,1834.985575,7294.529488,2558.511767,19650.66348,9722.960482,17294.52949,20123.72368,1207.267347
1055.808645,2907.959523,1834.985575,7294.529488,2559.281476,19647.58465,9722.960482,17294.52949,20123.72368,1241.4
1056.927313,2907.959523,1834.985575,7294.529488,2560.051184,19649.12406,9722.960482,17294.52949,20123.72368,1223.65102
1058.045981,2907.959523,1834.985575,7294.529488,2560.051184,19649.12406,9723.730191,17294.52949,20123.72368,1233.208163
1059.181483,2907.959523,1834.985575,7295.299196,2559.281476,19648.35436,9722.960482,17295.2992,20123.72368,1229.112245
1060.300151,2907.959523,1834.985575,7295.299196,2560.051184,19646.81494,9722.960482,17295.2992,20123.72368,1231.842857
1061.418986,2907.959523,1834.985575,7295.299196,2559.281476,19649.89377,9722.960482,17295.2992,20123.72368,1222.285714
1061.454153,2907.959523,1834.985575,7295.299196,2559.281476,19649.89377,9722.960482,17295.2992,20123.72368,1222.285714
1062.572988,2907.959523,1834.985575,7295.299196,2559.281476,19649.12406,9722.960482,17295.2992,20123.72368,1229.112245
1063.691656,2907.959523,1834.985575,7295.299196,2558.511767,19641.42698,9722.960482,17295.2992,20123.72368,1229.112245
1064.810324,2907.189815,1834.985575,7296.068905,2559.281476,19644.50581,9722.960482,17296.0689,20123.72368,1205.902041
1065.929159,2907.959523,1834.985575,7295.299196,2559.281476,19644.50581,9722.960482,17295.2992,20123.72368,1227.746939
1067.047827,2907.959523,1834.985575,7295.299196,2558.511767,19646.04523,9722.960482,17295.2992,20123.72368,1218.189796
1068.166495,2907.189815,1834.985575,7295.299196,2558.511767,19646.81494,9722.960482,17295.2992,20123.72368,1205.902041
1069.28533,2907.959523,1834.985575,7295.299196,2558.511767,19648.35436,9722.960482,17295.2992,20123.72368,1230.477551
1070.420499,2907.959523,1834.985575,7295.299196,2558.511767,19639.88756,9722.960482,17295.2992,20123.72368,1219.555102
1071.5395,2907.959523,1834.985575,7295.299196,2559.281476,19641.42698,9722.960482,17295.2992,20122.95397,1215.459184
1072.658168,2907.959523,1834.985575,7295.299196,2558.511767,19646.81494,9722.960482,17295.2992,20122.95397,1216.82449
1073.793503,2907.959523,1834.215867,7295.299196,2558.511767,19639.88756,9722.960482,17295.2992,20122.95397,1196.344898
1074.912172,2907.959523,1834.985575,7296.068905,2558.511767,19644.50581,9722.960482,17296.0689,20122.95397,1211.363265
1076.03084,2908.729232,1834.985575,7296.068905,2558.511767,19646.81494,9722.960482,17296.0689,20122.95397,1214.093878
1077.149675,2909.498941,1834.215867,7296.068905,2558.511767,19646.81494,9722.960482,17296.0689,20122.95397,1230.477551
1078.268343,2909.498941,1834.215867,7296.068905,2558.511767,19649.89377,9722.960482,17296.0689,20122.95397,1209.997959
1079.387011,2909.498941,1834.215867,7296.068905,2558.511767,19650.66348,9722.960482,17296.0689,20122.95397,1205.902041
1080.505846,2908.729232,1834.215867,7296.068905,2558.511767,19649.12406,9722.960482,17296.0689,20122.95397,1214.093878
1081.624514,2909.498941,1834.215867,7296.838614,2558.511767,19650.66348,9722.960482,17296.83861,20122.18426,1207.267347
1082.743183,2909.498941,1834.215867,7296.838614,2559.281476,19650.66348,9722.960482,17296.83861,20122.18426,1220.920408
1083.861851,2908.729232,1834.215867,7296.838614,2558.511767,19650.66348,9722.960482,17296.83861,20122.18426,1197.710204
1084.980686,2909.498941,1834.985575,7296.838614,2558.511767,19652.97261,9722.960482,17296.83861,20122.18426,1211.363265
1086.116187,2909.498941,1834.215867,7296.838614,2558.511767,19652.97261,9722.960482,17296.83861,20122.18426,1215.459184
1087.234855,2909.498941,1834.215867,7297.608322,2558.511767,19652.97261,9722.960482,17297.60832,20122.18426,1200.440816
1088.37019,2909.498941,1834.985575,7296.838614,2558.511767,19653.74232,9722.960482,17296.83861,20122.18426,1233.208163
1089.488859,2909.498941,1834.215867,7297.608322,2558.511767,19653.74232,9722.960482,17297.60832,20122.18426,1220.920408
1090.64086,2909.498941,1834.985575,7297.608322,2558.511767,19652.97261,9722.960482,17297.60832,20122.18426,1226.381633
1091.759695,2909.498941,1834.215867,7298.378031,2559.281476,19653.74232,9722.960482,17298.37803,20122.18426,1218.189796
1092.878363,2909.498941,1834.985575,7298.378031,2559.281476,19652.97261,9722.960482,17298.37803,20121.41455,1207.267347
1093.997032,2909.498941,1834.215867,7298.378031,2558.511767,19652.97261,9722.960482,17298.37803,20121.41455,1194.979592
1095.115866,2909.498941,1834.985575,7298.378031,2557.742058,19653.74232,9722.960482,17298.37803,20121.41455,1223.65102
1096.234535,2910.26865,1834.985575,7299.14774,2557.742058,19652.2029,9722.960482,17299.14774,20121.41455,1229.112245
1097.353203,2910.26865,1834.215867,7299.14774,2558.511767,19652.2029,9722.960482,17299.14774,20121.41455,1227.746939
1098.472038,2910.26865,1834.215867,7299.14774,2557.742058,19651.43319,9722.960482,17299.14774,20121.41455,1216.82449
1099.590706,2910.26865,1834.215867,7299.917448,2559.281476,19647.58465,9722.960482,17299.91745,20121.41455,1231.842857
1100.709374,2910.26865,1834.215867,7299.14774,2558.511767,19649.89377,9722.960482,17299.14774,20121.41455,1218.189796
1101.827876,2910.26865,1834.215867,7299.917448,2557.742058,19649.89377,9722.960482,17299.91745,20121.41455,1229.112245
1102.946877,2910.26865,1834.215867,7299.917448,2557.742058,19649.89377,9722.190773,17299.91745,20121.41455,1219.555102
1104.065546,2910.26865,1834.215867,7299.917448,2558.511767,19650.66348,9722.960482,17299.91745,20121.41455,1211.363265
1105.200881,2910.26865,1834.215867,7299.917448,2557.742058,19650.66348,9722.190773,17299.91745,20120.64484,1218.189796
1106.319549,2910.26865,1834.215867,7299.917448,2558.511767,19650.66348,9722.960482,17299.91745,20119.87513,1233.208163
1107.438217,2910.26865,1834.215867,7299.917448,2557.742058,19651.43319,9722.960482,17299.91745,20119.87513,1220.920408
1108.573552,2910.26865,1834.215867,7300.687157,2557.742058,19649.89377,9722.960482,17300.68716,20119.87513,1234.573469
1109.692554,2910.26865,1833.446158,7299.917448,2557.742058,19649.89377,9722.960482,17299.91745,20119.87513,1225.016327
1110.827722,2910.26865,1833.446158,7300.687157,2557.742058,19649.12406,9722.960482,17300.68716,20119.87513,1222.285714
1111.946557,2910.26865,1833.446158,7299.917448,2556.97235,19649.12406,9722.960482,17299.91745,20119.87513,1219.555102
1113.082058,2910.26865,1833.446158,7300.687157,2557.742058,19646.81494,9722.960482,17300.68716,20119.87513,1219.555102
1114.200727,2910.26865,1832.676449,7300.687157,2556.97235,19649.12406,9722.960482,17300.68716,20119.87513,1231.842857
1115.319228,2909.498941,1832.676449,7299.917448,2556.97235,19648.35436,9722.960482,17299.91745,20119.87513,1220.920408
